"statistical_month","i_code","tw_name_en","tw_name_tc","tw_name_cn","region_code","water_type_code","water_type_en","water_type_tc","water_type_cn","qualification_rate","dm_update_time","dm_load_time"
"202112",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,99.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202204",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.00000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202208",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,92.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202509",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.50000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202312",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.90000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202107",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,91.30000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202409",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,95.00000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202107",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,99.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202401",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,96.50000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202110",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,98.10000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202411",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,94.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202204",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,98.90000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202510",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,97.70000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202101",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,94.60000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202402",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,92.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202205",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,90.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202101",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,91.40000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202510",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,97.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202405",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,93.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202204",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,98.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202102",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,90.90000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202507",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,95.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202304",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,97.00000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202310",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,99.00000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202502",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,93.50000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202508",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,94.40000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202412",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,92.30000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202411",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,98.00000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202304",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.60000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202212",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,90.90000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202410",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,98.40000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202509",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.00000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202103",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,98.30000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202104",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,90.90000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202411",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,98.90000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202502",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,93.50000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202104",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,95.70000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202501",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,92.00000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202503",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202510",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.40000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202308",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,97.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202504",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,95.10000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202406",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,91.10000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202203",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,96.30000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202504",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.50000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202106",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,97.00000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202201",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.10000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202203",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,91.60000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202210",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,93.60000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202101",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,96.50000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202307",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,96.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202501",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,91.60000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202303",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,90.30000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202410",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,98.60000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202503",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,96.70000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202110",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,98.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202208",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,95.90000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202302",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,90.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202504",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,91.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202209",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,92.00000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202311",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,90.60000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202101",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,98.70000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202505",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,90.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202311",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,99.60000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202408",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,98.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202407",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,99.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202204",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,94.00000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202401",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,90.70000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202101",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202308",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,98.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202403",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,94.40000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202108",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,91.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202510",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,96.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202501",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,96.10000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202201",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,94.30000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202402",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,99.50000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202210",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,93.70000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202203",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,91.00000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202403",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,92.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202108",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,94.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202405",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,99.60000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202409",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.50000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202501",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,94.20000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202309",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.50000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202406",TW025,Siu Ho Wan Water Treatment Works,小蠔灣濾水廠,小蚝湾滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,99.60000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202307",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,94.30000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202111",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,95.40000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202106",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,90.10000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202404",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.50000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202409",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,97.00000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202209",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.50000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202202",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,90.40000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202211",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,93.90000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202109",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,94.10000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202302",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,91.50000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202207",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,98.10000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202310",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.40000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202105",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,97.10000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202202",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000003,Filtered Water,過濾水,过滤水,92.30000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202212",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,98.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202408",TW011,Tai O Water Treatment Works,大澳濾水廠,大澳滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,96.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202406",TW019,Cheung Sha Water Treatment Works,長沙濾水廠,长沙滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,98.80000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202307",TW009,Silver Mine Bay Water Treatment Works,銀礦灣濾水廠,银矿湾滤水厂,RG_SR_000001,WT_RW_000001,Raw Water,原水,原水,98.30000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202107",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000004,Final Water,出廠水,出厂水,99.90000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
"202102",TW015,Red Hill Water Treatment Works,紅山濾水廠,红山滤水厂,RG_SR_000001,WT_TW_000002,Dosed Water,投藥水,投药水,98.70000,2025-11-26 10:09:58.985,2025-11-26 10:09:58.985
