"schema_name","table_name","column_name","data_type"
pems,t_rpt_dic_calltype,calltype,character varying(100)
pems,t_rpt_dic_calltype,direction,character varying(100)
pems,t_rpt_dic_dtmf,pressid,bigint
pems,t_rpt_dic_dtmf,parentid,bigint
pems,t_rpt_dic_dtmf,vdnid,integer
pems,t_rpt_dic_dtmf,level,integer
pems,t_rpt_dic_dtmf,dtmf,integer
pems,t_rpt_dic_dtmf,busi,character varying(100)
pems,t_rpt_dic_releasecause,vdnid,integer
pems,t_rpt_dic_releasecause,releasecauseid,integer
pems,t_rpt_dic_releasecause,releasecause,character varying(100)
pems,t_rpt_diy_searchcon,itemcode,character varying(64)
pems,t_rpt_diy_searchcon,itemname,character varying(64)
pems,t_rpt_diy_searchcon,itemtype,character varying(10)
pems,t_rpt_diy_searchcon,tabname,character varying(50)
pems,t_rpt_ivr_dtmfdetail,pid,bigint
pems,t_rpt_ivr_dtmfdetail,basecallpid,bigint
pems,t_rpt_ivr_dtmfdetail,vdnid,integer
pems,t_rpt_ivr_dtmfdetail,pressid,bigint
pems,t_rpt_ivr_dtmfdetail,level,integer
pems,t_rpt_ivr_dtmfdetail,dtmf,integer
pems,t_rpt_ivr_dtmfdetail,presstime,timestamp without time zone
pems,t_rpt_ivr_dtmfdetail,busi,character varying(100)
pems,t_rpt_operatetype,code,integer
pems,t_rpt_operatetype,type,character varying(255)
pems,t_rpt_operatetype,typename,character varying(255)
pems,t_rpt_province,provincecode,integer
pems,t_rpt_province,provincename,character varying(100)
pems,t_rpt_province,simpleprovincename,character varying(100)
pems,t_rpt_satisficing,satval,integer
pems,t_rpt_satisficing,satname,character varying(64)
pems,t_rpt_satisficing,vdnid,integer
pems,t_rpt_tabdate,id,integer
pems,t_rpt_tabdate,synctab,character varying(50)
pems,t_rpt_tabdate,type,integer
pems,t_rpt_tabdate,synctime,timestamp without time zone
pems,t_rpt_tabdate,endtime,timestamp without time zone
pems,t_rpt_weeks,countmonth,character varying(20)
pems,t_rpt_weeks,weekname,character varying(20)
pems,t_rpt_weeks,weeknum,integer
pems,t_rpt_weeks,weeks,integer
pems,t_senddata_time,endtime,timestamp without time zone
pems,t_senddata_time,syntime,timestamp without time zone
pems,t_shortmsg_autofeedback,recid,integer
pems,t_shortmsg_autofeedback,ifuse,character varying(1)
pems,t_shortmsg_autofeedback,businame,character varying(50)
pems,t_shortmsg_autofeedback,codes,character varying(50)
pems,t_shortmsg_autofeedback,storedprocname,character varying(50)
pems,t_shortmsg_autofeedback,iffeedback,character varying(1)
pems,t_shortmsg_autofeedback,feedback,character varying(2000)
pems,t_shortmsg_autofeedback,ifusestoredproc,character varying(1)
pems,t_shortmsg_autofeedback,ifinputerrmsg,character varying(1)
pems,t_shortmsg_autofeedback,inputerrmsg,character varying(200)
pems,t_shortmsg_autofeedback,codeslen,integer
pems,t_shortmsg_birthday,recid,integer
pems,t_shortmsg_birthday,startdate,timestamp without time zone
pems,t_shortmsg_birthday,enddate,timestamp without time zone
pems,t_shortmsg_birthday,spec,character varying(500)
pems,t_shortmsg_birthday,ifuse,character varying(1)
pems,t_shortmsg_blacklist,recid,integer
pems,t_shortmsg_blacklist,ifuse,character varying(1)
pems,t_shortmsg_blacklist,telno,character varying(20)
pems,t_shortmsg_blacklist,linker,character varying(50)
pems,t_shortmsg_blacklist,spec,character varying(200)
pems,t_shortmsg_blacklist,uuid,character varying(50)
pems,t_shortmsg_custom,recid,character varying(100)
pems,t_shortmsg_custom,custom,character varying(500)
pems,t_shortmsg_custom,agentname,character varying(50)
pems,t_shortmsg_custom,types,character varying(50)
pems,t_shortmsg_linkerd,recid,character varying(100)
pems,t_shortmsg_linkerd,recidm,character varying(100)
pems,t_shortmsg_linkerd,custname,character varying(12)
pems,t_shortmsg_linkerd,sex,character(2)
pems,t_shortmsg_linkerd,phoneno,character varying(30)
pems,t_shortmsg_linkerd,bussfax,character varying(50)
pems,t_shortmsg_linkerd,bussdept,character varying(50)
pems,t_shortmsg_linkerd,bussduty,character varying(50)
pems,t_shortmsg_linkerd,bussaddr,character varying(400)
pems,t_shortmsg_linkerd,busstel1,character varying(50)
pems,t_shortmsg_linkerd,busstel2,character varying(50)
pems,t_shortmsg_linkerd,busseamil,character varying(50)
pems,t_shortmsg_linkerd,fimage,blob
pems,t_shortmsg_linkerd,company,character varying(150)
pems,t_shortmsg_linkerd,busstel3,character varying(50)
pems,t_shortmsg_linkerd,vdnid,integer
pems,t_shortmsg_linkerm,recid,character varying(100)
pems,t_shortmsg_linkerm,parentid,character varying(100)
pems,t_shortmsg_linkerm,title,character varying(100)
pems,t_shortmsg_linkerm,route,character varying(500)
pems,t_shortmsg_paramlist,recid,integer
pems,t_shortmsg_paramlist,paramname,character varying(50)
pems,t_shortmsg_paramlist,paramvalue,character varying(50)
pems,t_shortmsg_paramlist,spec,character varying(100)
pems,t_shortmsg_phone_import,id,integer
pems,t_shortmsg_phone_import,workno,character varying(50)
pems,t_shortmsg_phone_import,phone,character varying(20)
pems,t_shortmsg_phone_import,boesid,character varying(50)
pems,t_shortmsg_receivelog,recid,character varying(50)
pems,t_shortmsg_receivelog,telno,character varying(20)
pems,t_shortmsg_receivelog,teltype,integer
pems,t_shortmsg_receivelog,province,character varying(100)
pems,t_shortmsg_receivelog,city,character varying(100)
pems,t_shortmsg_receivelog,msg,character varying(2000)
pems,t_shortmsg_receivelog,receivedate,timestamp without time zone
pems,t_shortmsg_receivelog,ifproc,character varying(1)
pems,t_shortmsg_receivelog,procspec,character varying(200)
pems,t_shortmsg_receivelog,procdate,timestamp without time zone
pems,t_shortmsg_receivelog,smp,character varying(10)
pems,t_shortmsg_receivelog,ifread,character varying(1)
pems,t_shortmsg_receivelog,smsagentid,character varying(50)
pems,t_shortmsg_receivelog,userid,character varying(50)
pems,t_shortmsg_receivelog,username,character varying(50)
pems,t_shortmsg_receivelog,signtype,integer
pems,t_shortmsg_receivelog,linker,character varying(50)
pems,t_shortmsg_receivelog,vdnid,integer
pems,t_shortmsg_send,recid,character varying(100)
pems,t_shortmsg_send,serialno,character varying(22)
pems,t_shortmsg_send,serialnosub,integer
pems,t_shortmsg_send,telno,character varying(20)
pems,t_shortmsg_send,teltype,integer
pems,t_shortmsg_send,linker,character varying(50)
pems,t_shortmsg_send,province,character varying(100)
pems,t_shortmsg_send,city,character varying(100)
pems,t_shortmsg_send,msg,character varying(2000)
pems,t_shortmsg_send,sendstate,integer
pems,t_shortmsg_send,sendstatespec,character varying(100)
pems,t_shortmsg_send,priority,integer
pems,t_shortmsg_send,senddate,timestamp without time zone
pems,t_shortmsg_send,sender,character varying(50)
pems,t_shortmsg_send,smp,character varying(10)
pems,t_shortmsg_send,insertdate,timestamp without time zone
pems,t_shortmsg_send,userid,character varying(50)
pems,t_shortmsg_send,username,character varying(50)
pems,t_shortmsg_send,msgid,integer
pems,t_shortmsg_send,ifcheck,character varying(1)
pems,t_shortmsg_send,simtype,character varying(50)
pems,t_shortmsg_send,smsagentid,character varying(50)
pems,t_shortmsg_send,imei,character varying(50)
pems,t_shortmsg_send,senddepart,character varying(50)
pems,t_shortmsg_send,senddepart_sender,character varying(50)
pems,t_shortmsg_send,sendtype,character varying(50)
pems,t_shortmsg_send,sendobject,character varying(50)
pems,t_shortmsg_send,sendcnt,character varying(50)
pems,t_shortmsg_send,signtype,integer
pems,t_shortmsg_send,reciddetail,integer
pems,t_shortmsg_send,checkagent,character varying(30)
pems,t_shortmsg_send,vdnid,integer
pems,t_shortmsg_sendlog,recid,character varying(100)
pems,t_shortmsg_sendlog,serialno,character varying(22)
pems,t_shortmsg_sendlog,serialnosub,integer
pems,t_shortmsg_sendlog,telno,character varying(20)
pems,t_shortmsg_sendlog,teltype,integer
pems,t_shortmsg_sendlog,linker,character varying(50)
pems,t_shortmsg_sendlog,province,character varying(100)
pems,t_shortmsg_sendlog,city,character varying(100)
pems,t_shortmsg_sendlog,msg,character varying(2000)
pems,t_shortmsg_sendlog,sendstate,integer
pems,t_shortmsg_sendlog,sendstatespec,character varying(100)
pems,t_shortmsg_sendlog,priority,integer
pems,t_shortmsg_sendlog,senddate,timestamp without time zone
pems,t_shortmsg_sendlog,sender,character varying(50)
pems,t_shortmsg_sendlog,smp,character varying(10)
pems,t_shortmsg_sendlog,insertdate,timestamp without time zone
pems,t_shortmsg_sendlog,userid,character varying(50)
pems,t_shortmsg_sendlog,username,character varying(50)
pems,t_shortmsg_sendlog,msgid,character varying(20)
pems,t_shortmsg_sendlog,simtype,character varying(50)
pems,t_shortmsg_sendlog,reciddetail,integer
pems,t_shortmsg_sendlog,smsagentid,character varying(50)
pems,t_shortmsg_sendlog,imei,character varying(50)
pems,t_shortmsg_sendlog,senddepart,character varying(50)
pems,t_shortmsg_sendlog,senddepart_sender,character varying(50)
pems,t_shortmsg_sendlog,sendtype,character varying(50)
pems,t_shortmsg_sendlog,sendobject,character varying(50)
pems,t_shortmsg_sendlog,sendcnt,character varying(50)
pems,t_shortmsg_sendlog,signtype,integer
pems,t_shortmsg_sendlog,reporttime,timestamp without time zone
pems,t_shortmsg_sendlog,ifcheck,character varying(6)
pems,t_shortmsg_sendlog,checkagent,character varying(90)
pems,t_shortmsg_sendlog,vdnid,integer
pems,t_shortmsg_sendmid,recid,character varying(100)
pems,t_shortmsg_sendmid,linker,character varying(50)
pems,t_shortmsg_sendmid,sendstate,integer
pems,t_shortmsg_sendmid,sendstatespec,character varying(100)
pems,t_shortmsg_sendmid,msgid,character varying(100)
pems,t_shortmsg_sendmid,guid,character varying(100)
pems,t_shortmsg_sendmidlog,recid,character varying(100)
pems,t_shortmsg_sendmidlog,linker,character varying(50)
pems,t_shortmsg_sendmidlog,sendstate,integer
pems,t_shortmsg_sendmidlog,sendstatespec,character varying(100)
pems,t_shortmsg_sendmidlog,msgid,character varying(100)
pems,t_shortmsg_sendmidlog,guid,character varying(100)
pems,t_shortmsg_tasklistd,recid,integer
pems,t_shortmsg_tasklistd,recidm,integer
pems,t_shortmsg_tasklistd,custname,character varying(50)
pems,t_shortmsg_tasklistd,phoneno,character varying(50)
pems,t_shortmsg_tasklistd,protocolid,character varying(20)
pems,t_shortmsg_tasklistd,birthday,timestamp without time zone
pems,t_shortmsg_tasklistd,smsinfo,character varying(200)
pems,t_shortmsg_tasklistd,iover,integer
pems,t_shortmsg_tasklistm,recid,integer
pems,t_shortmsg_tasklistm,ifuse,character varying(1)
pems,t_shortmsg_tasklistm,taskname,character varying(100)
pems,t_shortmsg_tasklistm,startdate,timestamp without time zone
pems,t_shortmsg_tasklistm,enddate,timestamp without time zone
pems,t_shortmsg_tasklistm,shortmsg,character varying(2000)
pems,t_shortmsg_tasklistm,execmode,integer
pems,t_shortmsg_tasklistm,everyyear_month,integer
pems,t_shortmsg_tasklistm,everyyear_day,integer
pems,t_shortmsg_tasklistm,everyyear_time,timestamp without time zone
pems,t_shortmsg_tasklistm,everymonth_day,integer
pems,t_shortmsg_tasklistm,everymonth_time,timestamp without time zone
pems,t_shortmsg_tasklistm,everyweek_no,integer
pems,t_shortmsg_tasklistm,everyweek_time,timestamp without time zone
pems,t_shortmsg_tasklistm,everyday_time,timestamp without time zone
pems,t_shortmsg_tasklistm,everyday_time2,timestamp without time zone
pems,t_shortmsg_tasklistm,defineday_datetime,timestamp without time zone
pems,t_shortmsg_tasklistm,intervalday_num,integer
pems,t_shortmsg_tasklistm,intervalday_time,timestamp without time zone
pems,t_shortmsg_tasklistm,ssql,character varying(2000)
pems,t_shortmsg_temp,userid,character varying(50)
pems,t_shortmsg_temp,agentname,character varying(50)
pems,t_shortmsg_temp,telno,character varying(20)
pems,t_shortmsg_temp,lastmsg,character varying(2000)
pems,t_shortmsg_temp,lasttime,character varying(50)
pems,t_shortmsg_temp,type,integer
pems,t_shortmsg_temp,ifread,integer
pems,t_sms_template,id,integer
pems,t_sms_template,pid,integer
pems,t_sms_template,title,character varying(255)
pems,t_sms_template,content,character varying(2000)
pems,t_sms_template,createuserid,integer
pems,t_sms_template,createdate,timestamp without time zone
pems,t_sms_template,vdnid,integer
pems,t_sys_auxstaterec,id,bigint
pems,t_sys_auxstaterec,agentid,integer
pems,t_sys_auxstaterec,statusid,integer
pems,t_sys_auxstaterec,sessionflag,character varying(1)
pems,t_sys_auxstaterec,begintime,timestamp without time zone
pems,t_sys_auxstaterec,endtime,timestamp without time zone
pems,t_sys_auxstaterec,statetime,integer
pems,t_sys_auxstaterec,operatetype,integer
pems,t_sys_auxstaterec,vdnid,integer
pems,t_sys_dict,dictid,bigint
pems,t_sys_dict,dictcode,character varying(20)
pems,t_sys_dict,dicttypecode,character varying(20)
pems,t_sys_dict,dictname,character varying(250)
pems,t_sys_dict,dictvalue,character varying(20)
pems,t_sys_dict,parentid,bigint
pems,t_sys_dict,seq,integer
pems,t_sys_dict,isvalid,smallint
pems,t_sys_dict,createoper,integer
pems,t_sys_dict,createdate,timestamp without time zone
pems,t_sys_dict,vdnid,integer
pems,t_sys_sessionlablerec,id,bigint
pems,t_sys_sessionlablerec,openid,character varying(64)
pems,t_sys_sessionlablerec,nickname,character varying(64)
pems,t_sys_sessionlablerec,sessionid,character varying(50)
pems,t_sys_sessionlablerec,labid,bigint
pems,t_sys_sessionlablerec,labmsg,character varying(1000)
pems,t_sys_sessionlablerec,labpath,character varying(1000)
pems,t_sys_sessionlablerec,remark,character varying(300)
pems,t_sys_sessionlablerec,originid,integer
pems,t_sys_sessionlablerec,origintype,character varying(20)
pems,t_sys_sessionlablerec,createoper,integer
pems,t_sys_sessionlablerec,createtime,timestamp without time zone
pems,t_sys_sessionlablerec,vdnid,integer
pems,t_sys_sessionlablerec,isqcsyn,integer
pems,t_sys_sessionlablerec,qcsyntime,timestamp without time zone
pems,t_transfer_classcode,businesstype,character varying(50)
pems,t_transfer_classcode,destinationsystem,character varying(50)
pems,t_transfer_classcode,class1id,bigint
pems,t_transfer_classcode,class1nameen,character varying(255)
pems,t_transfer_classcode,class2id,bigint
pems,t_transfer_classcode,class2nameen,character varying(255)
pems,t_transfer_classcode,class3code,character varying(50)
pems,t_transfer_classcode,class3nameen,character varying(255)
pems,t_transfer_classcode,class4code,character varying(50)
pems,t_transfer_classcode,class4nameen,character varying(255)
pems,t_transfer_classcode,subarea,bigint
pems,t_user_attributes,userid,integer
pems,t_user_attributes,clientreleasemode,integer
pems,t_user_attributes,agentreleasemode,integer
pems,t_user_attributes,autoanswercall,integer
pems,t_user_attributes,ischeckestnum,integer
pems,t_user_attributes,notplayworkno,integer
pems,t_user_attributes,agenthookmode,integer
pems,t_user_attributes,preengagetextproc,integer
pems,t_user_boeusers,usercode,character varying(50)
pems,t_user_boeusers,mobile,character varying(50)
pems,t_user_custom,id,integer
pems,t_user_custom,customname,character varying(100)
pems,t_user_custom,workno,character varying(50)
pems,t_user_custom,vdnid,bigint
pems,t_user_department,departmentname,character varying(20)
pems,t_user_department,departmenttel,character varying(20)
pems,t_user_department,departmentfax,character varying(20)
pems,t_user_department,contact,character varying(20)
pems,t_user_department,parentid,bigint
pems,t_user_department,contactmobile,character varying(20)
pems,t_user_department,id,bigint
pems,t_user_department,vdnid,integer
pems,t_user_department,pid,bigint
pems,t_user_department,sortid,integer
pems,t_user_department,parentids,character varying(200)
pems,t_user_grantpower,id,integer
pems,t_user_grantpower,ownertype,integer
pems,t_user_grantpower,ownerid,integer
pems,t_user_grantpower,powerid,integer
pems,t_user_grantpower,isown,smallint
pems,t_user_grantpower,description,character varying(255)
pems,t_user_grantpower,vdnid,integer
pems,t_user_group,id,integer
pems,t_user_group,name,character varying(50)
pems,t_user_group,description,character varying(150)
pems,t_user_group,calledno,character varying(30)
pems,t_user_group,gatewayid,integer
pems,t_user_group,callednosrc,character varying(30)
pems,t_user_group,parentid,integer
pems,t_user_group,vdn,integer
pems,t_user_group,vdnid,integer
pems,t_user_power,id,integer
pems,t_user_power,subsystemtype,integer
pems,t_user_power,value,integer
pems,t_user_power,name,character varying(255)
pems,t_user_power,issystem,integer
pems,t_user_power,groupname,character varying(60)
pems,t_user_power,vdnid,integer
pems,t_user_power,resurl,character varying(200)
pems,t_user_power_copy,id,integer
pems,t_user_power_copy,subsystemtype,integer
pems,t_user_power_copy,value,integer
pems,t_user_power_copy,name,character varying(255)
pems,t_user_power_copy,issystem,integer
pems,t_user_power_copy,groupname,character varying(60)
pems,t_user_publish,id,integer
pems,t_user_publish,publishname,character varying(20)
pems,t_user_publish,vdnid,bigint
pems,t_user_role,id,integer
pems,t_user_role,name,character varying(100)
pems,t_user_role,issystem,smallint
pems,t_user_role,vdnid,integer
pems,t_user_role,subsystemtype,character varying(250)
pems,t_user_skilltorole,rolename,character varying(30)
pems,t_user_skilltorole,skillid,integer
pems,t_user_subsysemtype,id,integer
pems,t_user_subsysemtype,subsysemtype,character varying(20)
pems,t_user_subsysemtype,value,integer
pems,t_user_users,id,integer
pems,t_user_users,workno,character varying(50)
pems,t_user_users,name,character varying(100)
pems,t_user_users,shortname,character varying(50)
pems,t_user_users,byname,character varying(50)
pems,t_user_users,password,character varying(50)
pems,t_user_users,tel,character varying(50)
pems,t_user_users,extensiontel,character varying(50)
pems,t_user_users,mobiletel,character varying(50)
pems,t_user_users,email,character varying(50)
pems,t_user_users,posttitle,character varying(50)
pems,t_user_users,agenttype,character varying(50)
pems,t_user_users,address,character varying(255)
pems,t_user_users,computername,character varying(30)
pems,t_user_users,ipaddress,character varying(20)
pems,t_user_users,issystem,smallint
